station,lat,lon,date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,et0_fao_evapotranspiration,windspeed_10m_max,relative_humidity_2m_mean,shortwave_radiation_sum
TanChau,10.804,105.234,2006-12-02,0.0,32.9,23.9,28.4,4.01,2.72,72,18.54
TanChau,10.804,105.234,2006-12-03,0.1,33.9,24.4,29.0,4.79,2.75,66,19.3
TanChau,10.804,105.234,2006-12-04,0.0,33.9,24.1,29.2,5.88,6.63,57,19.11
TanChau,10.804,105.234,2006-12-05,5.3,27.8,24.4,26.0,2.28,6.92,78,5.73
TanChau,10.804,105.234,2006-12-06,0.2,32.9,23.3,27.7,4.23,2.75,75,18.32
TanChau,10.804,105.234,2006-12-07,0.7,32.9,24.5,28.0,3.94,1.94,76,18.27
TanChau,10.804,105.234,2006-12-08,0.1,34.1,24.0,28.7,4.55,3.31,70,19.21
TanChau,10.804,105.234,2006-12-09,0.0,33.3,24.2,28.6,4.31,2.48,70,18.62
TanChau,10.804,105.234,2006-12-10,1.7,33.2,25.4,28.5,4.06,2.38,74,18.51
TanChau,10.804,105.234,2006-12-11,0.0,33.0,24.1,28.2,4.22,3.02,70,19.11
TanChau,10.804,105.234,2006-12-12,0.0,34.0,24.0,28.9,4.65,3.09,65,19.93
TanChau,10.804,105.234,2006-12-13,0.0,33.6,24.0,28.7,4.51,3.01,68,19.23
TanChau,10.804,105.234,2006-12-14,0.2,32.4,24.0,28.1,3.92,2.66,72,17.31
TanChau,10.804,105.234,2006-12-15,0.2,32.4,24.5,28.2,3.67,2.6,72,15.63
TanChau,10.804,105.234,2006-12-16,0.0,33.8,24.9,29.1,4.94,3.78,63,18.36
TanChau,10.804,105.234,2006-12-17,0.0,33.0,24.7,28.5,6.0,5.99,50,20.64
TanChau,10.804,105.234,2006-12-18,0.0,32.0,22.3,27.0,5.99,4.75,49,20.99
TanChau,10.804,105.234,2006-12-19,0.0,33.0,23.1,28.0,5.78,5.17,51,19.29
TanChau,10.804,105.234,2006-12-20,0.0,32.2,24.1,28.0,5.49,6.32,53,15.6
TanChau,10.804,105.234,2006-12-21,0.0,31.4,23.3,27.0,6.51,6.77,49,20.69
TanChau,10.804,105.234,2006-12-22,0.0,30.9,21.4,25.6,6.02,5.5,45,21.32
TanChau,10.804,105.234,2006-12-23,0.0,30.7,20.0,25.0,5.23,3.91,51,21.37
TanChau,10.804,105.234,2006-12-24,0.0,32.1,21.6,26.0,5.18,4.42,56,20.87
TanChau,10.804,105.234,2006-12-25,0.0,32.2,20.6,26.1,4.8,3.93,60,20.84
TanChau,10.804,105.234,2006-12-26,0.0,32.7,22.1,27.3,4.44,2.15,62,20.07
TanChau,10.804,105.234,2006-12-27,0.0,32.6,22.8,27.5,4.26,3.18,67,18.48
TanChau,10.804,105.234,2006-12-28,0.0,32.5,22.1,27.2,4.32,2.9,63,18.54
TanChau,10.804,105.234,2006-12-29,0.0,30.5,21.6,25.7,4.2,3.05,60,18.06
TanChau,10.804,105.234,2006-12-30,0.0,31.3,22.6,26.5,3.91,3.0,62,16.93
TanChau,10.804,105.234,2006-12-31,0.0,33.6,24.5,28.3,4.82,3.98,60,18.96
TanChau,10.804,105.234,2007-01-01,0.0,33.3,23.6,28.1,4.6,3.8,67,18.94
TanChau,10.804,105.234,2007-01-02,0.0,33.6,24.2,28.8,4.72,3.81,64,19.35
TanChau,10.804,105.234,2007-01-03,0.0,33.7,24.7,28.8,4.27,4.21,67,15.62
TanChau,10.804,105.234,2007-01-04,0.2,32.5,24.6,28.2,3.98,2.82,73,17.46
TanChau,10.804,105.234,2007-01-05,0.6,32.8,25.2,28.0,3.75,3.47,76,14.94
TanChau,10.804,105.234,2007-01-06,15.8,25.6,24.0,24.8,1.21,5.03,88,3.75
TanChau,10.804,105.234,2007-01-07,6.1,27.9,21.7,24.9,3.97,6.26,65,11.71
TanChau,10.804,105.234,2007-01-08,10.8,28.0,21.0,23.8,2.81,5.39,77,11.34
TanChau,10.804,105.234,2007-01-09,0.0,30.9,22.6,26.2,4.15,4.3,67,17.41
TanChau,10.804,105.234,2007-01-10,0.0,30.5,23.8,26.4,3.93,3.89,69,17.02
TanChau,10.804,105.234,2007-01-11,0.0,31.6,22.0,26.4,4.28,2.84,76,20.06
TanChau,10.804,105.234,2007-01-12,0.0,31.9,23.1,27.1,4.28,2.32,77,20.22
TanChau,10.804,105.234,2007-01-13,0.6,31.9,24.1,27.5,4.51,3.05,72,20.44
TanChau,10.804,105.234,2007-01-14,0.3,30.9,23.7,26.9,3.39,2.94,74,14.2
TanChau,10.804,105.234,2007-01-15,0.8,31.6,24.2,27.4,4.09,3.1,73,18.58
TanChau,10.804,105.234,2007-01-16,1.3,31.1,23.7,26.9,3.41,2.37,79,15.94
TanChau,10.804,105.234,2007-01-17,0.1,31.4,25.0,27.6,3.59,3.05,79,16.26
TanChau,10.804,105.234,2007-01-18,0.2,30.5,24.2,26.9,2.85,2.79,78,11.93
TanChau,10.804,105.234,2007-01-19,0.0,31.4,24.3,27.4,4.03,2.62,72,17.9
TanChau,10.804,105.234,2007-01-20,0.9,32.0,24.2,27.4,4.29,3.23,73,18.44
TanChau,10.804,105.234,2007-01-21,0.0,32.0,23.1,27.5,4.12,3.71,69,17.37
TanChau,10.804,105.234,2007-01-22,0.0,32.5,23.4,27.6,4.32,3.45,69,18.43
TanChau,10.804,105.234,2007-01-23,0.0,33.1,22.3,27.6,4.59,2.98,68,20.28
TanChau,10.804,105.234,2007-01-24,0.0,32.4,23.4,27.5,3.96,2.69,73,17.95
TanChau,10.804,105.234,2007-01-25,0.0,32.9,23.7,27.5,4.73,3.42,65,19.76
TanChau,10.804,105.234,2007-01-26,0.0,32.8,22.0,27.1,5.0,3.76,62,21.24
TanChau,10.804,105.234,2007-01-27,0.0,32.8,21.2,26.6,5.34,3.45,58,22.92
TanChau,10.804,105.234,2007-01-28,0.0,31.3,20.6,25.5,5.84,5.29,56,22.97
TanChau,10.804,105.234,2007-01-29,0.0,29.7,19.8,24.3,5.35,4.7,53,23.22
TanChau,10.804,105.234,2007-01-30,0.0,29.4,19.0,23.8,4.85,2.5,60,22.5
TanChau,10.804,105.234,2007-01-31,0.0,29.8,18.0,23.8,4.92,3.1,59,23.4
TanChau,10.804,105.234,2007-02-01,0.0,30.1,17.9,23.8,5.22,3.77,57,23.44
TanChau,10.804,105.234,2007-02-02,0.0,29.8,17.7,24.0,4.78,3.67,60,21.55
TanChau,10.804,105.234,2007-02-03,0.0,30.3,18.3,24.8,4.95,2.91,54,23.12
TanChau,10.804,105.234,2007-02-04,0.0,30.5,19.0,25.1,4.73,3.4,65,22.18
TanChau,10.804,105.234,2007-02-05,0.0,31.0,20.2,25.6,4.61,3.68,67,20.42
TanChau,10.804,105.234,2007-02-06,0.0,32.3,20.0,26.0,5.37,4.16,60,21.36
TanChau,10.804,105.234,2007-02-07,0.0,32.5,20.7,26.1,5.63,3.72,61,23.01
TanChau,10.804,105.234,2007-02-08,0.0,33.2,21.2,27.1,5.25,3.44,61,22.6
TanChau,10.804,105.234,2007-02-09,0.0,33.5,21.6,27.5,5.27,2.72,59,22.92
TanChau,10.804,105.234,2007-02-10,0.0,33.5,23.2,28.0,5.53,4.08,64,23.14
TanChau,10.804,105.234,2007-02-11,0.0,32.8,23.3,27.9,4.99,3.85,68,20.32
TanChau,10.804,105.234,2007-02-12,0.0,32.9,23.6,27.9,5.16,3.64,66,21.8
TanChau,10.804,105.234,2007-02-13,0.0,33.0,22.6,27.4,5.61,3.89,64,23.08
TanChau,10.804,105.234,2007-02-14,0.0,32.8,22.4,27.1,5.58,3.61,67,23.93
TanChau,10.804,105.234,2007-02-15,0.0,32.9,21.8,27.0,5.41,3.41,68,23.2
TanChau,10.804,105.234,2007-02-16,0.0,32.2,21.3,26.6,5.21,2.97,68,23.39
TanChau,10.804,105.234,2007-02-17,0.0,32.7,22.5,27.2,4.9,3.14,67,20.59
TanChau,10.804,105.234,2007-02-18,0.0,33.0,22.8,27.5,5.26,3.01,67,22.96
TanChau,10.804,105.234,2007-02-19,0.0,33.2,23.6,28.1,4.95,2.72,69,21.2
TanChau,10.804,105.234,2007-02-20,0.0,33.1,24.4,28.4,4.96,3.74,66,19.72
TanChau,10.804,105.234,2007-02-21,0.6,32.3,24.7,28.1,4.4,3.61,70,17.79
TanChau,10.804,105.234,2007-02-22,0.9,32.5,24.8,27.9,4.2,3.32,77,18.23
TanChau,10.804,105.234,2007-02-23,0.0,32.5,24.0,28.1,4.53,2.84,70,19.19
TanChau,10.804,105.234,2007-02-24,0.0,34.0,23.3,28.3,5.22,2.97,67,21.05
TanChau,10.804,105.234,2007-02-25,0.3,34.1,23.8,28.6,5.42,2.84,66,23.21
TanChau,10.804,105.234,2007-02-26,0.0,33.1,24.6,28.5,5.08,3.11,64,20.25
TanChau,10.804,105.234,2007-02-27,0.0,34.7,23.8,28.8,5.44,3.83,62,20.74
TanChau,10.804,105.234,2007-02-28,0.0,32.5,24.7,28.6,4.77,3.4,63,19.27
TanChau,10.804,105.234,2007-03-01,0.0,34.1,24.4,28.9,5.55,3.44,59,21.3
TanChau,10.804,105.234,2007-03-02,0.0,33.2,24.4,28.5,5.31,3.4,64,21.01
TanChau,10.804,105.234,2007-03-03,0.0,34.6,23.0,28.6,5.59,2.86,60,23.23
TanChau,10.804,105.234,2007-03-04,0.0,33.6,24.3,28.5,4.79,3.27,61,18.37
TanChau,10.804,105.234,2007-03-05,0.0,34.2,24.7,28.8,4.67,2.82,66,19.19
TanChau,10.804,105.234,2007-03-06,0.0,34.7,24.2,29.1,5.64,2.92,63,23.15
TanChau,10.804,105.234,2007-03-07,0.5,34.6,24.9,29.1,5.36,3.1,65,21.87
TanChau,10.804,105.234,2007-03-08,3.4,31.9,25.6,27.6,3.33,3.67,75,12.93
TanChau,10.804,105.234,2007-03-09,0.3,33.0,25.2,28.5,4.3,3.1,67,16.64
TanChau,10.804,105.234,2007-03-10,0.0,34.4,24.8,29.4,6.01,4.14,59,21.77
TanChau,10.804,105.234,2007-03-11,0.0,34.5,24.5,29.5,5.83,4.53,61,21.63
TanChau,10.804,105.234,2007-03-12,0.0,36.8,25.3,30.4,6.84,5.0,57,23.57
TanChau,10.804,105.234,2007-03-13,0.2,35.7,24.6,29.6,6.22,4.11,59,23.21
TanChau,10.804,105.234,2007-03-14,0.0,34.9,24.5,29.6,5.44,3.67,60,20.23
TanChau,10.804,105.234,2007-03-15,0.0,35.0,24.7,29.2,4.96,4.16,63,18.79
TanChau,10.804,105.234,2007-03-16,0.0,35.2,25.4,29.5,5.59,4.3,67,21.92
TanChau,10.804,105.234,2007-03-17,0.1,35.9,25.2,29.8,5.9,3.67,64,22.92
TanChau,10.804,105.234,2007-03-18,0.0,35.1,25.3,29.7,6.07,4.16,62,23.4
TanChau,10.804,105.234,2007-03-19,9.4,35.5,25.5,28.7,5.1,4.16,73,20.98
TanChau,10.804,105.234,2007-03-20,21.6,29.4,24.2,25.5,2.16,3.86,90,10.31
TanChau,10.804,105.234,2007-03-21,9.1,29.9,23.3,25.8,3.05,3.31,83,14.23
TanChau,10.804,105.234,2007-03-22,0.5,31.4,24.7,27.3,4.08,2.34,76,18.16
TanChau,10.804,105.234,2007-03-23,4.7,31.7,24.9,27.1,3.52,3.59,81,15.71
TanChau,10.804,105.234,2007-03-24,4.0,31.7,24.2,26.7,3.72,3.05,84,17.32
TanChau,10.804,105.234,2007-03-25,4.7,30.9,24.0,26.8,3.43,2.64,86,16.61
TanChau,10.804,105.234,2007-03-26,4.5,31.9,24.6,27.2,3.96,2.47,83,18.63
TanChau,10.804,105.234,2007-03-27,3.3,32.0,24.6,27.8,4.26,1.71,83,20.15
TanChau,10.804,105.234,2007-03-28,0.2,32.2,25.1,28.2,4.47,2.25,81,20.55
TanChau,10.804,105.234,2007-03-29,0.0,32.9,24.8,28.5,5.2,3.64,73,21.85
TanChau,10.804,105.234,2007-03-30,0.0,33.6,23.0,28.2,6.0,3.49,70,26.52
TanChau,10.804,105.234,2007-03-31,0.0,33.6,23.9,28.6,5.26,2.97,72,22.99
TanChau,10.804,105.234,2007-04-01,0.0,34.2,24.4,29.2,5.46,3.28,72,23.97
TanChau,10.804,105.234,2007-04-02,0.0,35.7,24.9,29.7,5.92,2.64,69,25.72
TanChau,10.804,105.234,2007-04-03,0.0,34.8,24.7,29.6,5.62,2.64,70,24.16
TanChau,10.804,105.234,2007-04-04,1.2,34.0,25.2,29.0,5.51,3.48,66,22.45
TanChau,10.804,105.234,2007-04-05,0.1,34.4,24.4,29.3,5.99,4.04,65,24.18
TanChau,10.804,105.234,2007-04-06,0.0,34.9,24.9,30.1,6.14,3.54,61,24.47
TanChau,10.804,105.234,2007-04-07,0.0,34.8,25.7,30.1,5.78,2.94,61,23.26
TanChau,10.804,105.234,2007-04-08,0.3,34.4,26.0,29.9,5.4,3.21,61,21.28
TanChau,10.804,105.234,2007-04-09,0.5,34.0,26.5,29.7,4.99,2.5,63,20.42
TanChau,10.804,105.234,2007-04-10,0.9,35.2,25.8,29.6,5.5,3.64,66,22.78
TanChau,10.804,105.234,2007-04-11,2.5,33.1,25.7,28.8,4.55,2.89,72,19.19
TanChau,10.804,105.234,2007-04-12,4.0,34.1,25.6,28.8,4.75,2.2,71,20.96
TanChau,10.804,105.234,2007-04-13,0.0,35.3,24.9,29.9,6.19,4.13,63,24.98
TanChau,10.804,105.234,2007-04-14,0.0,34.2,25.6,30.0,5.2,2.4,62,21.47
TanChau,10.804,105.234,2007-04-15,0.1,34.6,25.8,30.3,5.24,1.89,66,23.03
TanChau,10.804,105.234,2007-04-16,2.3,35.0,26.6,30.2,5.0,3.47,70,20.84
TanChau,10.804,105.234,2007-04-17,1.3,36.1,26.4,31.2,5.55,3.0,66,24.06
TanChau,10.804,105.234,2007-04-18,12.7,32.8,26.4,29.8,4.7,3.31,74,19.7
TanChau,10.804,105.234,2007-04-19,2.0,34.3,26.0,28.8,4.53,2.12,79,20.23
TanChau,10.804,105.234,2007-04-20,0.0,34.7,25.2,29.7,5.8,3.28,68,24.77
TanChau,10.804,105.234,2007-04-21,4.4,34.3,25.7,29.4,4.93,2.67,74,21.48
TanChau,10.804,105.234,2007-04-22,0.1,35.7,26.0,30.5,5.82,2.53,70,24.97
TanChau,10.804,105.234,2007-04-23,2.5,36.1,26.8,30.2,5.59,3.01,72,24.16
TanChau,10.804,105.234,2007-04-24,0.6,34.9,26.5,30.1,5.31,3.42,71,22.18
TanChau,10.804,105.234,2007-04-25,2.4,36.1,26.4,30.1,5.5,3.84,70,22.64
TanChau,10.804,105.234,2007-04-26,6.4,34.5,26.2,29.1,4.7,3.05,75,20.77
TanChau,10.804,105.234,2007-04-27,10.4,33.8,25.6,28.7,4.66,3.32,80,21.16
TanChau,10.804,105.234,2007-04-28,16.0,28.5,25.1,26.5,1.67,3.88,90,7.07
TanChau,10.804,105.234,2007-04-29,26.7,31.0,24.6,26.4,2.9,3.13,89,13.67
TanChau,10.804,105.234,2007-04-30,18.7,30.4,24.8,26.6,3.13,3.19,87,14.89
TanChau,10.804,105.234,2007-05-01,8.6,30.7,24.9,26.6,3.01,4.38,88,14.19
TanChau,10.804,105.234,2007-05-02,1.4,31.3,24.3,27.0,4.11,4.14,84,19.44
TanChau,10.804,105.234,2007-05-03,1.0,32.2,24.2,27.7,4.74,3.55,83,22.41
TanChau,10.804,105.234,2007-05-04,4.2,32.1,24.5,27.5,4.19,3.16,84,19.62
TanChau,10.804,105.234,2007-05-05,2.8,32.0,24.6,27.7,4.52,3.16,84,21.57
TanChau,10.804,105.234,2007-05-06,7.9,31.8,25.9,28.0,4.15,3.54,84,19.47
TanChau,10.804,105.234,2007-05-07,7.8,29.0,25.7,27.1,2.68,3.21,87,12.14
TanChau,10.804,105.234,2007-05-08,0.3,30.1,24.9,27.4,3.28,2.04,85,15.73
TanChau,10.804,105.234,2007-05-09,11.9,31.4,25.2,26.8,3.06,4.42,89,14.61
TanChau,10.804,105.234,2007-05-10,7.2,28.4,25.0,26.3,2.18,4.6,91,10.26
TanChau,10.804,105.234,2007-05-11,18.6,30.9,24.7,26.6,3.35,3.69,90,16.37
TanChau,10.804,105.234,2007-05-12,21.8,31.0,25.3,26.5,2.46,3.88,92,11.7
TanChau,10.804,105.234,2007-05-13,9.4,30.1,24.5,26.5,2.81,2.97,88,13.01
TanChau,10.804,105.234,2007-05-14,10.3,29.7,24.9,26.4,2.62,1.92,91,12.5
TanChau,10.804,105.234,2007-05-15,12.6,28.0,24.8,25.8,2.17,2.4,95,10.56
TanChau,10.804,105.234,2007-05-16,4.4,30.8,24.3,26.6,4.06,2.94,89,19.78
TanChau,10.804,105.234,2007-05-17,4.8,30.0,24.2,26.7,3.29,3.61,87,15.89
TanChau,10.804,105.234,2007-05-18,8.9,31.9,24.6,27.0,4.22,2.8,86,20.51
TanChau,10.804,105.234,2007-05-19,0.6,31.7,24.8,27.8,4.77,2.69,83,22.69
TanChau,10.804,105.234,2007-05-20,2.5,32.3,25.1,28.0,4.66,3.83,83,22.19
TanChau,10.804,105.234,2007-05-21,2.9,31.4,25.9,28.0,4.29,4.25,84,20.42
TanChau,10.804,105.234,2007-05-22,2.6,32.3,25.6,28.3,4.75,3.86,83,22.55
TanChau,10.804,105.234,2007-05-23,0.0,32.5,26.0,28.9,5.22,4.2,80,23.72
TanChau,10.804,105.234,2007-05-24,0.8,32.5,26.2,28.9,4.82,4.25,80,21.33
TanChau,10.804,105.234,2007-05-25,4.6,31.8,26.1,28.1,3.96,3.89,84,18.27
TanChau,10.804,105.234,2007-05-26,0.5,32.6,26.1,28.4,4.43,3.74,83,20.29
TanChau,10.804,105.234,2007-05-27,7.2,31.3,26.0,27.5,3.48,3.86,87,16.27
TanChau,10.804,105.234,2007-05-28,9.1,31.3,25.3,26.9,3.65,4.81,89,18.05
TanChau,10.804,105.234,2007-05-29,8.0,29.8,25.1,26.7,3.07,3.92,89,14.98
TanChau,10.804,105.234,2007-05-30,4.1,32.0,25.0,27.6,4.38,3.49,85,21.1
TanChau,10.804,105.234,2007-05-31,1.6,31.0,25.2,27.5,3.88,4.55,86,18.63
TanChau,10.804,105.234,2007-06-01,4.9,32.0,24.8,27.7,4.55,3.98,84,21.9
TanChau,10.804,105.234,2007-06-02,1.4,31.9,25.6,28.1,4.72,3.98,81,21.84
TanChau,10.804,105.234,2007-06-03,9.7,31.1,25.6,27.3,3.75,3.41,88,18.46
TanChau,10.804,105.234,2007-06-04,6.7,31.5,25.0,27.8,4.42,2.73,84,21.09
TanChau,10.804,105.234,2007-06-05,3.4,31.6,25.2,27.7,4.25,3.26,86,20.92
TanChau,10.804,105.234,2007-06-06,1.4,32.2,24.6,28.2,4.87,3.28,83,23.18
TanChau,10.804,105.234,2007-06-07,8.2,31.5,25.4,27.5,4.17,3.28,86,20.34
TanChau,10.804,105.234,2007-06-08,5.0,32.5,25.1,28.0,4.75,2.7,84,22.76
TanChau,10.804,105.234,2007-06-09,10.8,32.0,26.0,28.0,4.49,3.38,85,21.73
TanChau,10.804,105.234,2007-06-10,11.0,31.9,25.4,28.3,4.54,3.19,84,21.88
TanChau,10.804,105.234,2007-06-11,6.4,31.0,25.8,28.4,4.33,3.47,83,20.67
TanChau,10.804,105.234,2007-06-12,0.8,31.7,25.6,28.5,4.69,3.89,85,22.39
TanChau,10.804,105.234,2007-06-13,5.7,32.2,25.5,28.1,4.56,3.47,85,22.05
TanChau,10.804,105.234,2007-06-14,4.9,32.1,25.7,28.1,4.45,3.0,86,21.19
TanChau,10.804,105.234,2007-06-15,14.5,31.3,25.8,27.5,3.8,2.83,87,18.42
TanChau,10.804,105.234,2007-06-16,8.1,31.8,25.5,27.7,3.64,2.88,88,17.07
TanChau,10.804,105.234,2007-06-17,13.9,31.6,25.4,27.6,3.99,3.36,87,19.06
TanChau,10.804,105.234,2007-06-18,14.8,30.4,25.1,27.1,3.29,2.16,88,15.63
TanChau,10.804,105.234,2007-06-19,6.0,30.3,25.1,27.1,3.49,2.75,87,16.77
TanChau,10.804,105.234,2007-06-20,5.3,31.7,24.6,27.4,4.26,2.88,86,20.27
TanChau,10.804,105.234,2007-06-21,16.6,30.1,24.8,26.6,2.91,2.0,92,14.1
TanChau,10.804,105.234,2007-06-22,16.1,27.9,24.3,25.8,1.97,1.66,92,9.39
TanChau,10.804,105.234,2007-06-23,28.1,28.1,24.5,26.1,2.19,2.98,91,10.48
TanChau,10.804,105.234,2007-06-24,4.0,29.9,24.9,26.9,3.29,4.24,88,15.92
TanChau,10.804,105.234,2007-06-25,8.0,30.3,24.8,26.4,2.94,5.05,90,14.28
TanChau,10.804,105.234,2007-06-26,6.5,29.7,24.6,26.2,2.7,5.44,91,13.68
TanChau,10.804,105.234,2007-06-27,9.0,29.5,25.0,26.7,3.41,5.24,89,17.08
TanChau,10.804,105.234,2007-06-28,0.1,30.7,24.8,27.3,3.38,2.2,83,15.63
TanChau,10.804,105.234,2007-06-29,0.5,29.9,25.6,27.1,2.75,2.77,81,11.58
TanChau,10.804,105.234,2007-06-30,10.5,30.5,25.5,26.8,2.84,4.25,89,13.38
TanChau,10.804,105.234,2007-07-01,4.1,29.1,24.8,26.4,2.62,5.15,88,11.71
TanChau,10.804,105.234,2007-07-02,1.1,27.7,24.8,25.9,1.69,4.22,89,6.58
TanChau,10.804,105.234,2007-07-03,2.8,29.9,24.6,26.9,3.15,5.52,85,14.54
TanChau,10.804,105.234,2007-07-04,2.4,29.8,24.8,26.7,3.31,5.46,85,14.67
TanChau,10.804,105.234,2007-07-05,7.2,28.7,24.5,25.9,2.29,4.65,91,10.72
TanChau,10.804,105.234,2007-07-06,16.1,29.5,24.7,25.7,2.59,5.52,91,12.44
TanChau,10.804,105.234,2007-07-07,11.9,29.0,24.3,26.1,2.52,3.89,90,11.76
TanChau,10.804,105.234,2007-07-08,9.1,30.1,24.8,26.8,3.73,4.31,85,17.42
TanChau,10.804,105.234,2007-07-09,1.3,30.4,24.9,26.8,4.1,5.37,84,18.99
TanChau,10.804,105.234,2007-07-10,5.1,29.3,24.9,26.6,3.28,5.99,84,14.34
TanChau,10.804,105.234,2007-07-11,8.5,30.4,25.2,27.0,3.72,5.03,82,16.35
TanChau,10.804,105.234,2007-07-12,6.4,29.7,24.7,26.5,2.46,5.17,84,9.04
TanChau,10.804,105.234,2007-07-13,5.7,30.1,24.9,27.5,3.57,4.88,80,14.75
TanChau,10.804,105.234,2007-07-14,13.3,30.1,25.1,26.7,2.78,5.35,86,11.94
TanChau,10.804,105.234,2007-07-15,12.4,29.4,25.0,26.3,2.57,4.4,88,11.55
TanChau,10.804,105.234,2007-07-16,16.5,28.8,24.8,26.0,2.08,4.11,93,10.13
TanChau,10.804,105.234,2007-07-17,7.6,31.1,24.7,26.8,3.79,4.36,87,18.39
TanChau,10.804,105.234,2007-07-18,6.4,31.5,24.1,27.0,4.18,3.97,86,20.42
TanChau,10.804,105.234,2007-07-19,5.2,31.2,24.6,27.5,4.26,3.4,83,20.43
TanChau,10.804,105.234,2007-07-20,1.3,32.3,24.3,28.1,5.06,2.06,81,24.08
TanChau,10.804,105.234,2007-07-21,4.4,32.0,25.0,27.9,4.4,3.19,84,20.88
TanChau,10.804,105.234,2007-07-22,6.7,32.3,24.8,27.7,4.57,2.06,85,21.84
TanChau,10.804,105.234,2007-07-23,0.9,31.6,23.9,27.1,4.32,3.49,85,20.73
TanChau,10.804,105.234,2007-07-24,2.0,31.5,24.5,27.3,4.19,2.47,82,19.98
TanChau,10.804,105.234,2007-07-25,6.2,31.6,24.3,27.0,4.35,2.4,84,20.93
TanChau,10.804,105.234,2007-07-26,5.8,32.0,24.4,27.5,4.67,2.6,83,22.41
TanChau,10.804,105.234,2007-07-27,11.6,31.7,24.6,27.1,4.11,4.39,86,19.75
TanChau,10.804,105.234,2007-07-28,11.3,30.7,24.8,26.6,3.58,2.64,89,17.48
TanChau,10.804,105.234,2007-07-29,7.5,30.5,25.0,26.7,3.45,3.8,87,16.51
TanChau,10.804,105.234,2007-07-30,17.7,29.9,24.3,26.2,3.16,3.44,90,15.41
TanChau,10.804,105.234,2007-07-31,4.3,29.3,24.2,26.3,3.05,5.99,85,13.91
TanChau,10.804,105.234,2007-08-01,0.7,30.1,24.3,26.9,3.25,5.15,81,13.53
TanChau,10.804,105.234,2007-08-02,3.7,27.0,25.1,26.0,1.7,3.67,84,5.47
TanChau,10.804,105.234,2007-08-03,0.6,28.6,25.0,26.6,2.36,4.2,82,8.27
TanChau,10.804,105.234,2007-08-04,8.1,28.4,24.8,26.1,1.84,4.81,87,6.2
TanChau,10.804,105.234,2007-08-05,2.0,27.4,24.7,26.0,1.98,5.32,85,6.02
TanChau,10.804,105.234,2007-08-06,1.4,30.4,24.4,26.9,3.59,5.04,79,14.01
TanChau,10.804,105.234,2007-08-07,3.4,31.8,25.1,27.4,4.58,5.34,79,19.68
TanChau,10.804,105.234,2007-08-08,6.7,29.9,25.1,26.8,4.19,7.05,82,18.9
TanChau,10.804,105.234,2007-08-09,8.6,27.9,25.0,26.0,2.32,6.84,87,9.23
TanChau,10.804,105.234,2007-08-10,5.8,30.1,24.7,26.8,3.44,6.36,85,15.51
TanChau,10.804,105.234,2007-08-11,5.9,30.0,25.0,27.1,3.27,4.88,86,14.79
TanChau,10.804,105.234,2007-08-12,1.1,31.8,25.2,27.7,4.33,5.16,80,18.91
TanChau,10.804,105.234,2007-08-13,8.0,31.8,25.4,27.5,4.2,4.36,81,18.66
TanChau,10.804,105.234,2007-08-14,5.0,31.1,25.4,27.6,4.17,4.94,81,18.69
TanChau,10.804,105.234,2007-08-15,3.8,31.0,25.5,27.2,3.95,5.84,82,17.55
TanChau,10.804,105.234,2007-08-16,11.0,30.5,25.1,26.9,3.51,5.99,84,15.25
TanChau,10.804,105.234,2007-08-17,5.3,29.0,24.6,26.1,2.92,5.4,86,12.7
TanChau,10.804,105.234,2007-08-18,0.9,31.7,24.9,27.5,4.39,5.1,81,19.16
TanChau,10.804,105.234,2007-08-19,4.2,30.7,25.5,27.2,3.88,5.16,82,17.25
TanChau,10.804,105.234,2007-08-20,3.3,30.5,25.2,27.3,3.88,4.69,83,17.38
TanChau,10.804,105.234,2007-08-21,10.0,30.1,25.1,26.8,3.63,5.52,84,16.67
TanChau,10.804,105.234,2007-08-22,12.1,31.3,25.0,26.8,3.88,4.9,84,17.75
TanChau,10.804,105.234,2007-08-23,0.9,32.1,24.3,27.4,4.42,3.85,82,20.51
TanChau,10.804,105.234,2007-08-24,2.6,32.4,24.7,27.6,4.5,4.53,81,20.84
TanChau,10.804,105.234,2007-08-25,10.6,31.1,24.8,27.3,3.86,4.04,84,18.38
TanChau,10.804,105.234,2007-08-26,9.0,32.1,24.5,27.5,4.34,4.39,84,20.5
TanChau,10.804,105.234,2007-08-27,8.0,30.4,25.0,27.1,3.28,3.55,84,14.98
TanChau,10.804,105.234,2007-08-28,34.9,29.7,24.0,25.8,2.65,4.29,92,12.73
TanChau,10.804,105.234,2007-08-29,12.9,30.3,24.3,26.4,3.34,4.4,87,15.78
TanChau,10.804,105.234,2007-08-30,6.1,30.6,24.0,26.7,3.63,5.66,84,16.62
TanChau,10.804,105.234,2007-08-31,5.3,31.3,24.7,27.1,3.74,4.04,83,16.97
TanChau,10.804,105.234,2007-09-01,3.3,32.1,24.5,27.4,4.48,3.91,82,20.87
TanChau,10.804,105.234,2007-09-02,5.3,32.5,25.3,27.7,4.42,4.82,83,20.45
TanChau,10.804,105.234,2007-09-03,5.7,30.6,24.8,27.0,3.33,4.1,86,15.45
TanChau,10.804,105.234,2007-09-04,3.7,31.6,24.5,27.2,4.12,5.17,85,19.56
TanChau,10.804,105.234,2007-09-05,0.3,32.7,24.6,28.2,4.86,3.45,80,22.37
