date,station,lat,lon,conductivity_mS_per_m,unit,grade,approval,obs_type,precip_mm,temp_max_c,temp_min_c,temp_mean_c,et0_mm,wind_max_ms,rh_pct,radiation_mj
1996-02-01,MyTho,10.36,106.36,17.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,3.3,30.231034482758623,22.42758620689655,25.651724137931033,129.45,3.6510344827586207,73.62068965517241,578.95
1996-03-01,MyTho,10.36,106.36,20.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.9,32.70322580645161,23.69677419354839,27.280645161290323,171.96,4.211290322580646,72.3225806451613,741.6
1996-04-01,MyTho,10.36,106.36,210.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,98.0,32.59,25.066666666666666,27.990000000000002,141.89,3.2640000000000002,78.76666666666667,639.64
1996-05-01,MyTho,10.36,106.36,35.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,278.0,31.296774193548387,24.851612903225806,27.219354838709677,117.11,3.3141935483870966,86.54838709677419,559.58
1996-06-01,MyTho,10.36,106.36,19.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,268.3,30.28666666666667,24.35666666666667,26.709999999999997,108.07,3.1513333333333335,88.26666666666667,532.49
1996-07-01,MyTho,10.36,106.36,23.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,221.3,29.967741935483872,24.24516129032258,26.483870967741936,109.89,3.6493548387096775,87.41935483870968,533.53
1996-08-01,MyTho,10.36,106.36,12.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,236.5,30.638709677419353,24.11935483870968,26.53548387096774,120.44,3.6312903225806448,87.19354838709677,588.36
1996-09-01,MyTho,10.36,106.36,14.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,243.5,29.696666666666665,24.183333333333334,26.15666666666667,99.73,3.957,88.13333333333334,478.05
1996-10-01,MyTho,10.36,106.36,14.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,373.5,29.432258064516127,23.55806451612903,25.770967741935483,92.13,2.6919354838709677,90.6774193548387,454.57
1996-11-01,MyTho,10.36,106.36,10.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,281.1,29.57333333333333,23.11,25.53666666666667,95.51,2.6550000000000002,89.73333333333333,476.43
1996-12-01,MyTho,10.36,106.36,12.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,163.8,27.81935483870968,21.88064516129032,24.461290322580645,88.76,3.052258064516129,86.03225806451613,438.64
1997-01-01,MyTho,10.36,106.36,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.30000000000000004,28.9741935483871,20.932258064516127,24.43548387096774,124.74,3.019032258064516,77.61290322580645,604.0
1997-02-01,MyTho,10.36,106.36,15.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,30.2,30.360714285714288,23.189285714285713,26.17142857142857,117.44,3.5010714285714286,77.75,536.24
1997-03-01,MyTho,10.36,106.36,35.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,3.2,32.08064516129032,23.641935483870967,27.13225806451613,164.41,3.9080645161290324,71.74193548387096,707.74
1997-04-01,MyTho,10.36,106.36,27.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,39.2,32.92666666666667,24.80666666666667,28.203333333333333,153.4,3.369333333333333,75.16666666666667,675.57
1997-05-01,MyTho,10.36,106.36,22.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,151.3,32.01935483870968,25.43548387096774,28.0,131.81,3.7854838709677416,80.29032258064517,589.07
1997-06-01,MyTho,10.36,106.36,28.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,147.5,31.196666666666665,24.833333333333332,27.326666666666664,125.76,3.820333333333333,83.3,593.77
1997-07-01,MyTho,10.36,106.36,22.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,302.0,29.567741935483873,24.348387096774193,26.14516129032258,100.77,4.058709677419355,88.90322580645162,496.24
1997-08-01,MyTho,10.36,106.36,13.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,235.5,30.11935483870968,24.496774193548386,26.44193548387097,112.32000000000001,4.600322580645161,87.16129032258064,546.31
1997-09-01,MyTho,10.36,106.36,13.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,295.5,30.39333333333333,23.98,26.290000000000003,106.77,3.2213333333333334,88.93333333333334,526.76
1997-10-01,MyTho,10.36,106.36,12.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,225.8,30.36774193548387,23.687096774193545,26.37741935483871,113.08,2.6812903225806455,88.06451612903226,558.15
1997-11-01,MyTho,10.36,106.36,13.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,85.0,30.083333333333332,23.573333333333334,26.506666666666668,117.12,3.433,83.13333333333334,557.05
1997-12-01,MyTho,10.36,106.36,14.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,4.0,31.293548387096774,23.59032258064516,26.903225806451612,141.49,3.6751612903225808,72.3225806451613,614.48
1998-01-01,MyTho,10.36,106.36,17.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.4,32.170967741935485,24.141935483870967,27.316129032258065,154.78,4.150645161290322,69.80645161290323,632.24
1998-02-01,MyTho,10.36,106.36,4.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.3,32.385714285714286,24.425,27.47142857142857,139.62,4.2317857142857145,72.67857142857143,583.7
1998-03-01,MyTho,10.36,106.36,131.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.6,33.854838709677416,24.983870967741936,28.55806451612903,187.97,4.458709677419355,68.48387096774194,767.15
1998-04-01,MyTho,10.36,106.36,841.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,44.9,34.07666666666667,26.006666666666668,29.296666666666667,166.33,3.827,71.96666666666667,689.32
1998-05-01,MyTho,10.36,106.36,118.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,133.1,33.89354838709678,26.858064516129033,29.51290322580645,151.56,3.7074193548387098,77.09677419354838,642.89
1998-06-01,MyTho,10.36,106.36,90.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,290.8,31.006666666666668,25.256666666666668,27.283333333333335,108.91,3.5693333333333332,87.4,523.17
1998-07-01,MyTho,10.36,106.36,21.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,252.3,31.12258064516129,24.651612903225807,27.04516129032258,119.51,2.9893548387096773,87.35483870967742,579.95
1998-08-01,MyTho,10.36,106.36,17.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,288.0,31.05483870967742,24.461290322580645,26.851612903225806,121.9,3.086129032258065,88.0,595.44
1998-09-01,MyTho,10.36,106.36,21.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,357.0,29.793333333333333,24.146666666666665,26.043333333333333,92.83,3.4556666666666667,90.7,458.98
1998-10-01,MyTho,10.36,106.36,17.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,369.4,29.948387096774194,23.793548387096774,26.003225806451614,95.64,2.8287096774193548,90.03225806451613,466.56
1998-11-01,MyTho,10.36,106.36,20.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,246.7,28.813333333333333,23.166666666666668,25.436666666666667,87.77,2.979,87.86666666666666,423.9
1998-12-01,MyTho,10.36,106.36,49.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,144.6,28.309677419354838,22.219354838709677,24.93548387096774,96.44,3.206774193548387,84.90322580645162,459.29
1999-01-01,MyTho,10.36,106.36,17.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,58.199999999999996,29.396774193548385,22.44516129032258,25.425806451612903,112.0,2.92,82.48387096774194,542.38
1999-02-01,MyTho,10.36,106.36,18.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,8.700000000000001,30.45357142857143,22.839285714285715,26.075,129.16,3.330357142857143,74.85714285714286,589.66
1999-03-01,MyTho,10.36,106.36,51.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,53.8,32.038709677419355,24.493548387096773,27.59032258064516,148.96,3.44258064516129,77.74193548387096,672.05
1999-04-01,MyTho,10.36,106.36,98.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,228.6,30.936666666666667,24.533333333333335,26.89333333333333,114.69,3.0773333333333333,86.46666666666667,549.67
1999-05-01,MyTho,10.36,106.36,58.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,344.9,30.419354838709676,23.925806451612903,26.41290322580645,117.75,2.8693548387096777,87.93548387096774,577.87
1999-06-01,MyTho,10.36,106.36,15.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,251.0,29.62,23.953333333333333,26.083333333333332,102.56,4.184333333333333,87.66666666666667,500.31
1999-07-01,MyTho,10.36,106.36,13.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,214.8,29.75483870967742,23.980645161290322,25.958064516129035,109.87,4.5687096774193545,87.54838709677419,542.22
1999-08-01,MyTho,10.36,106.36,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,251.2,30.12258064516129,24.006451612903227,26.299999999999997,118.42,3.935483870967742,85.90322580645162,569.29
1999-09-01,MyTho,10.36,106.36,14.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,214.2,30.433333333333334,23.996666666666666,26.373333333333335,117.46000000000001,3.6229999999999998,86.13333333333334,576.54
1999-10-01,MyTho,10.36,106.36,13.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,316.5,29.787096774193547,23.348387096774193,25.903225806451612,101.05,2.755483870967742,89.64516129032258,500.89
1999-11-01,MyTho,10.36,106.36,15.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,220.4,29.323333333333334,23.083333333333332,25.586666666666666,94.71,2.6863333333333332,88.7,467.55
1999-12-01,MyTho,10.36,106.36,15.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,118.1,27.774193548387096,21.45483870967742,24.251612903225805,103.55,3.643548387096774,78.45161290322581,472.28999999999996
2000-01-01,MyTho,10.36,106.36,23.72,mS/m,Unverified data,Raw - Not Yet Reviewed,O,9.200000000000001,29.85483870967742,22.75483870967742,25.835483870967742,124.41,3.440967741935484,77.58064516129032,574.99
2000-02-01,MyTho,10.36,106.36,14.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,20.1,30.78965517241379,23.120689655172413,26.26551724137931,124.03999999999999,3.636551724137931,76.06896551724138,558.77
2000-03-01,MyTho,10.36,106.36,19.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,36.3,31.996774193548386,24.316129032258065,27.40967741935484,150.69,3.5929032258064515,75.16129032258064,662.06
2000-04-01,MyTho,10.36,106.36,20.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,128.2,31.626666666666665,24.61,27.473333333333336,131.18,3.2723333333333335,81.9,613.64
2000-05-01,MyTho,10.36,106.36,22.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,215.4,31.41290322580645,24.835483870967742,27.24516129032258,123.69,3.4212903225806452,85.83870967741936,594.87
2000-06-01,MyTho,10.36,106.36,16.48,mS/m,Unverified data,Raw - Not Yet Reviewed,O,306.90000000000003,30.026666666666664,24.02,26.23,102.78,3.3876666666666666,88.86666666666666,504.17
2000-07-01,MyTho,10.36,106.36,8.61,mS/m,Unverified data,Raw - Not Yet Reviewed,O,178.1,30.05483870967742,24.083870967741937,26.322580645161292,114.02,4.269032258064517,86.45161290322581,556.08
2000-08-01,MyTho,10.36,106.36,11.45,mS/m,Unverified data,Raw - Not Yet Reviewed,O,282.6,29.874193548387098,24.03548387096774,26.05806451612903,111.06,4.265806451612904,87.7741935483871,544.28
2000-09-01,MyTho,10.36,106.36,10.84,mS/m,Unverified data,Raw - Not Yet Reviewed,O,218.9,30.42,23.926666666666666,26.433333333333334,115.37,3.397666666666667,86.26666666666667,558.23
2000-10-01,MyTho,10.36,106.36,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,292.0,29.20967741935484,23.483870967741936,25.548387096774192,86.61,3.0003225806451614,91.54838709677419,430.0
2000-11-01,MyTho,10.36,106.36,12.59,mS/m,Unverified data,Raw - Not Yet Reviewed,O,218.70000000000002,29.476666666666667,23.026666666666664,25.873333333333335,102.0,2.9853333333333336,86.06666666666666,500.09000000000003
2000-12-01,MyTho,10.36,106.36,12.05,mS/m,Unverified data,Raw - Not Yet Reviewed,O,153.7,28.94193548387097,22.89032258064516,25.467741935483872,100.09,3.071935483870968,84.3225806451613,483.63
2001-01-01,MyTho,10.36,106.36,12.48,mS/m,Unverified data,Raw - Not Yet Reviewed,O,31.6,29.096774193548388,22.67096774193548,25.438709677419357,111.3,3.4819354838709677,82.0,528.72
2001-02-01,MyTho,10.36,106.36,14.15,mS/m,Unverified data,Raw - Not Yet Reviewed,O,20.400000000000002,30.292857142857144,22.685714285714287,25.99642857142857,118.03,3.0260714285714285,78.60714285714286,554.16
2001-03-01,MyTho,10.36,106.36,18.19,mS/m,Unverified data,Raw - Not Yet Reviewed,O,124.1,31.161290322580644,24.200000000000003,26.903225806451612,138.49,4.111935483870968,78.80645161290323,615.49
2001-04-01,MyTho,10.36,106.36,14.22,mS/m,Unverified data,Raw - Not Yet Reviewed,O,122.5,31.626666666666665,25.10666666666667,27.966666666666665,135.47,3.131333333333333,81.36666666666666,628.83
2001-05-01,MyTho,10.36,106.36,17.15,mS/m,Unverified data,Raw - Not Yet Reviewed,O,120.3,31.89032258064516,25.08709677419355,27.72258064516129,134.29,3.5183870967741933,83.61290322580645,629.57
2001-06-01,MyTho,10.36,106.36,13.83,mS/m,Unverified data,Raw - Not Yet Reviewed,O,260.4,30.28666666666667,24.376666666666665,26.503333333333334,107.67,3.9306666666666668,87.36666666666666,519.67
2001-07-01,MyTho,10.36,106.36,12.03,mS/m,Unverified data,Raw - Not Yet Reviewed,O,167.1,30.338709677419356,24.425806451612903,26.654838709677417,119.68,4.198387096774193,86.0,581.3
2001-08-01,MyTho,10.36,106.36,10.62,mS/m,Unverified data,Raw - Not Yet Reviewed,O,252.9,29.93548387096774,24.580645161290324,26.44193548387097,108.73,4.570967741935483,86.64516129032258,518.11
2001-09-01,MyTho,10.36,106.36,10.99,mS/m,Unverified data,Raw - Not Yet Reviewed,O,251.9,30.783333333333335,24.13,26.516666666666666,113.91,3.4930000000000003,87.33333333333333,555.78
2001-10-01,MyTho,10.36,106.36,10.71,mS/m,Unverified data,Raw - Not Yet Reviewed,O,364.9,29.58709677419355,23.66774193548387,25.9,95.12,2.8225806451612905,90.93548387096774,471.89
2001-11-01,MyTho,10.36,106.36,12.19,mS/m,Unverified data,Raw - Not Yet Reviewed,O,72.7,29.15666666666667,22.34,25.39,106.35,2.8596666666666666,82.16666666666667,509.61
2001-12-01,MyTho,10.36,106.36,15.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,30.900000000000002,30.08709677419355,22.758064516129032,25.903225806451612,117.52,3.2112903225806453,76.54838709677419,533.06
2002-01-01,MyTho,10.36,106.36,14.32,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.1,30.787096774193547,22.212903225806453,25.68064516129032,144.53,3.5945161290322583,70.19354838709677,628.43
2002-02-01,MyTho,10.36,106.36,15.67,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.5,31.839285714285715,22.889285714285712,26.37857142857143,148.12,4.176428571428572,67.35714285714286,621.03
2002-03-01,MyTho,10.36,106.36,25.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.5999999999999999,33.11290322580645,24.364516129032257,27.72258064516129,174.69,4.2461290322580645,68.70967741935483,720.06
2002-04-01,MyTho,10.36,106.36,78.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,16.4,33.92,25.60666666666667,28.95,170.05,4.242666666666667,70.5,701.06
2002-05-01,MyTho,10.36,106.36,94.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,108.9,33.63225806451613,25.887096774193548,28.83225806451613,153.83,4.216129032258064,75.93548387096774,649.39
2002-06-01,MyTho,10.36,106.36,28.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,266.59999999999997,31.216666666666665,24.926666666666666,27.1,110.64,3.603,85.8,520.96
2002-07-01,MyTho,10.36,106.36,13.66,mS/m,Unverified data,Raw - Not Yet Reviewed,O,119.2,31.287096774193547,25.280645161290323,27.55483870967742,134.48,4.766451612903226,81.90322580645162,613.95
2002-08-01,MyTho,10.36,106.36,13.67,mS/m,Unverified data,Raw - Not Yet Reviewed,O,248.0,29.780645161290323,24.280645161290323,26.29032258064516,106.32,4.190322580645161,86.45161290322581,495.35
2002-09-01,MyTho,10.36,106.36,13.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,227.5,30.209999999999997,24.1,26.18,105.62,3.890333333333333,88.03333333333333,516.02
2002-10-01,MyTho,10.36,106.36,12.84,mS/m,Unverified data,Raw - Not Yet Reviewed,O,222.0,30.406451612903226,23.716129032258067,26.31935483870968,112.19,2.5390322580645157,87.74193548387096,549.28
2002-11-01,MyTho,10.36,106.36,14.83,mS/m,Unverified data,Raw - Not Yet Reviewed,O,200.3,29.60666666666667,23.55,25.94333333333333,96.61,2.958666666666667,87.43333333333334,468.36
2002-12-01,MyTho,10.36,106.36,14.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,68.10000000000001,29.883870967741935,23.9,26.429032258064513,111.61,3.414193548387097,83.96774193548387,534.83
2003-01-01,MyTho,10.36,106.36,14.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.1,29.89032258064516,22.183870967741935,25.451612903225808,130.42,3.1990322580645163,76.06451612903226,605.64
2003-02-01,MyTho,10.36,106.36,12.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.8,31.525000000000002,23.75,26.760714285714283,141.41,4.0842857142857145,70.82142857142857,598.42
2003-03-01,MyTho,10.36,106.36,13.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,9.3,32.73548387096774,25.009677419354837,28.032258064516128,168.9,4.37,70.45161290322581,689.92
2003-04-01,MyTho,10.36,106.36,23.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,27.6,34.190000000000005,25.733333333333334,29.176666666666666,168.67,3.681,70.83333333333333,708.37
2003-05-01,MyTho,10.36,106.36,26.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,321.9,30.799999999999997,25.193548387096776,27.190322580645162,105.48,3.8370967741935487,86.3225806451613,483.27
2003-06-01,MyTho,10.36,106.36,21.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,191.7,30.846666666666668,24.7,27.006666666666668,118.64,3.5153333333333334,85.6,571.36
2003-07-01,MyTho,10.36,106.36,23.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,322.6,30.05806451612903,23.996774193548386,26.15806451612903,106.41,3.495483870967742,89.51612903225806,526.54
2003-08-01,MyTho,10.36,106.36,23.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,250.1,30.26774193548387,24.5,26.583870967741937,113.73,4.225806451612903,87.38709677419355,553.39
2003-09-01,MyTho,10.36,106.36,15.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,315.9,29.986666666666668,23.993333333333332,26.009999999999998,101.39,4.026666666666666,88.73333333333333,496.42
2003-10-01,MyTho,10.36,106.36,19.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,455.3,29.174193548387095,23.325806451612905,25.625806451612902,93.88,2.662258064516129,90.54838709677419,464.84000000000003
2003-11-01,MyTho,10.36,106.36,14.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,144.3,30.243333333333332,23.583333333333332,26.456666666666667,111.25,2.564,84.46666666666667,539.08
2003-12-01,MyTho,10.36,106.36,14.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,28.6,29.39032258064516,22.138709677419353,25.299999999999997,113.28,3.0703225806451617,76.93548387096774,523.07
2004-01-01,MyTho,10.36,106.36,20.63,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.9000000000000001,30.55806451612903,22.961290322580645,26.0,136.11,3.5632258064516127,73.03225806451613,597.35
2004-02-01,MyTho,10.36,106.36,21.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.9,31.03103448275862,22.686206896551724,25.97241379310345,136.72,3.672758620689655,73.06896551724138,607.83
2004-03-01,MyTho,10.36,106.36,122.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,5.6000000000000005,32.66451612903226,24.361290322580647,27.612903225806452,159.52,3.882903225806452,72.2258064516129,676.27
2004-04-01,MyTho,10.36,106.36,187.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,24.9,34.04333333333333,25.959999999999997,29.12,161.49,3.6876666666666664,72.26666666666667,683.56
2004-05-01,MyTho,10.36,106.36,124.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,234.5,31.906451612903226,25.5,28.048387096774192,126.74,3.7783870967741935,82.12903225806451,570.25
2004-06-01,MyTho,10.36,106.36,39.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,288.0,30.013333333333332,24.616666666666667,26.543333333333333,105.19,4.172666666666666,87.6,507.4
2004-07-01,MyTho,10.36,106.36,19.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,270.5,30.11935483870968,24.135483870967743,26.316129032258065,111.79,3.706774193548387,87.7741935483871,547.9
2004-08-01,MyTho,10.36,106.36,16.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,278.4,29.825806451612905,24.312903225806455,26.225806451612904,107.17,4.6006451612903225,88.0,521.1899999999999
2004-09-01,MyTho,10.36,106.36,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,247.6,30.533333333333335,23.990000000000002,26.4,112.41,3.0363333333333333,87.3,550.83
2004-10-01,MyTho,10.36,106.36,15.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,163.7,29.903225806451612,23.47741935483871,26.190322580645162,114.49,2.5532258064516125,85.45161290322581,556.27
2004-11-01,MyTho,10.36,106.36,15.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,42.9,30.666666666666668,23.946666666666665,26.779999999999998,121.22,3.0676666666666668,81.4,575.06
2004-12-01,MyTho,10.36,106.36,14.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,5.2,30.55483870967742,22.10967741935484,25.864516129032257,125.55,3.0951612903225807,74.83870967741936,575.86
